;Location;Page_n;Title;Url;Date;Description;Clean_text
3229;Polska;4;Premier o szczepionce AstraZeneca. „Zachęcam wszystkich do jej wykorzystania”;https://www.tvp.info/52854223/koronawirus-premier-mateusz-morawiecki-o-szczepionce-astrazeneca-zachecam-wszystkich-do-jej-wykorzystania;18.03.2021;Za zgodą Rady Nadzorczej Orlenu prezes Daniel Obajtek uzyskał ochronę –  wynika z nieoficjalnych doniesień Interii. „Oligarchowie w Rosji też mają własną ochronę” –  skomentował drwiąco tę informację rzecznik PO Jan Grabiec. Jeden z internautów przypomniał mu, że z ochrony korzystał Dariusz Jacek Krawiec, prezes PKN Orlen za rządów PO-PSL.;"EMA wydała ważny komunikat – szczepionka AstraZeneca jest bezpieczna; zachęcam wszystkich do jej wykorzystania; kraje, które wstrzymały szczepienia szczepionką AstraZeneki, wracają do podawania tego preparatu – powiedział premier Mateusz Morawiecki podczas wizyty w szpitalu tymczasowym w hali EXPO w Krakowie. Premier zwrócił uwagę, że na skutek „pewnego rodzaju splotu okoliczności, ale też plotek, pewnych problemów natury medialnej”, pojawiły się wątpliwości dotyczące szczepionki firmy AstraZeneca. – Dlatego tak ważny jest komunikat Europejskiej Agencji Leków, która mówi, że szczepionka firmy AstraZeneca jest bezpieczna – zaznaczył.  Premier przekazał też, że obecnie Polska ma w magazynach więcej dawek tej szczepionki w porównaniu do opracowanego wcześniej planu szczepień. – Dlatego chciałabym zachęcić wszystkich, którzy zgodnie z harmonogramem, z procedurami mogą zostać szczepieni, żeby wykorzystać tę dostępną dzisiaj szczepionkę – przekonywał.  – Ona może pomóc ograniczyć rozprzestrzenianie się koronawirusa tak dobrze, albo niemal tak dobrze, jak inne szczepionki – zapewnił szef rządu.  Zwrócił też uwagę, że kraje, które wstrzymały szczepienia szczepionką AstraZeneki, wracają do podawania tego preparatu.  Czytaj także: „Rosja to wielki kraj nauki”. Politycy z Niemiec chcą Sputnika zamiast AstraZeneki"
3246;Polska;5;Internauci twierdzą, że znaleźli zdjęcie męża Polki poszukiwanej przez IPN;https://www.tvp.info/52845825/maria-barr-polka-z-fotografii-ipn-sprzed-ponad-70-lat-internauci-twierdza-ze-znalezli-zdjecie-jej-meza-philipa-rexa-barra;18.03.2021;Koronawirus w Polsce. W czwartek 18 marca Ministerstwo Zdrowia poinformowało o 27 278 nowych przypadkach zakażenia koronawirusem – to dobowy rekord w 2021 roku. Z danych resortu wynika, że w ostatnich godzinach z powodu COVID-19 w szpitalach zmarło 356 osób.;Internauci twierdzą, że dotarli do kolejnych materiałów związanych z Marią Barr, Polką ze zdjęcia sprzed ponad 70 lat, o której zidentyfikowanie poprosił kilka dni temu Instytut Pamięci Narodowej. Nowe informacje dotyczą jej tragicznie zmarłego męża, brytyjskiego pilota Philipa Rexa Barra. W sieci pojawiło się zdjęcie, które zdaniem internautów przedstawia męża pani Marii. „Postanowiliśmy poznać historię nieznajomej dziewczyny sfotografowanej ponad 70 lat temu na jednej z angielskich ulic. Chcielibyśmy dowiedzieć się, czy pozostała na emigracji czy też może wróciła do zniszczonej wojenną pożogą Ojczyzny, w której na dobre szalał stalinowski terror” – napisano kilka dni temu na profilu Instytutu Pamięci Narodowej na Facebooku. We wpisie poproszono o pomoc w ustaleniu tożsamości Polki widocznej na zdjęciu.  Internauci ustalili, że to Maria Barr – żona pilota Philipa Rexa Barra, Polaka z pochodzenia, który nie wrócił do bazy po wykonaniu zadania bojowego. Więcej o kobiecie ze zdjęcia pisaliśmy w tym materiale.  Wielbiciele historii twierdzą, że dotarli do kolejnych materiałów. Na stronie „303 Jag Squad” na Facebooku pojawiły się nowe informacje o pierwszym mężu pani Marii i jego rodzinie. Według opublikowanego tam wpisu mężczyzna był synem Harry'ego Philipa Barra i Adelaide Mary Barr. Jak czytamy, Philip Rex Barr służył w jednostkach, które brały głównie udział w misjach nad Francją.   Poznał żonę na statku   Na stronie „303 Jag Squad” opublikowano także zdjęcie mężczyzny, które zdaniem administratorów ma przedstawiać Philipa Rexa Barra.  Thanks to our group member Ted Marynicz who helped us to trace Maria’s Barr family members, here we present Maria's... Opublikowany przez 303 Jag Squad Środa, 17 marca 2021 Dalej administratorzy strony piszą, że zanim poznał swoją przyszłą żonę Marię na pokładzie polskiego statku „Sobieski”, został zestrzelony nad Francją wraz z czterema innymi pilotami.w którym Maria Barr opowiadała, że jej przyszły mąż został zestrzelony i po ewakuacji z Francji był ciężko ranny.
3250;Polska;5;Na proteście uderzyła policjanta drzewcem. Jest akt oskarżenia;https://www.tvp.info/52843120/warszawa-strajk-protest-kobiet-babcia-kasia-z-kolejnym-aktem-oskarzenia-uderzyla-policjanta-flaga;18.03.2021;Po dwóch miesiącach afera ze szczepieniami celebrytów poza kolejnością nieco przycichła. Powszechne oburzenie „skłoniło” kilka znanych osób do refleksji. Między innymi aktorzy Wiktor Zborowski i Krzysztof Materna na gorąco zapowiadali, że odpokutują całą akcję w formie wolontariatu. Jakie są tego efekty?;Prokuratura Rejonowa Warszawa Śródmieście skierowała do sądu akt oskarżenia przeciwko Katarzynie A., znanej jako „Babcia Kasia”. Aktywistka ma odpowiedzieć za zaatakowanie policjanta drzewcem flagi. 15 marca Prokuratura Rejonowa Warszawa Śródmieście zakończyła śledztwo przeciwko kobiecie. Katarzyna A. została oskarżona o naruszenie nietykalności cielesnej funkcjonariusza policji „podczas wykonywania obowiązków służbowych”.  Czyn opisany w art. 222 p. 1 kodeksu karnego zagrożony jest karą grzywny, ograniczenia wolności lub pozbawienia wolności do lat 3.  Prokurator opisał popełniony przez A. czyn jako ten o charakterze chuligańskim, co zgodnie z artykułem 57a Kk oznacza, że skazując, sąd „wymierza karę przewidzianą za przypisane sprawcy przestępstwo w wysokości nie niższej od dolnej granicy ustawowego zagrożenia zwiększonego o połowę”.   Uderzyła policjanta w głowę Z ustaleń prokuratury wynika, że aktywistka miałaDo zdarzenia doszło 11 stycznia na placu Konstytucji, gdzie trwała manifestacja przeciwko zaostrzaniu prawa aborcyjnego. Akt oskarżenia przeciwko Babci Kasi został skierowany do Sądu Rejonowego dla Warszawy-Śródmieścia. Pod koniec lutego do tego samego sądu Prokuratura Rejonowa Warszawa Śródmieście-Północ przesłała akt oskarżenia przeciwko Katarzynie A. dotyczący naruszenia nietykalności cielesnej policjanta 10 listopada 2020 r. przy ul. Krakowskie Przedmieście.  Ten sam zarzut ta jednostka prokuratury stawiała Katarzynie A. w akcie oskarżenia przesłanym do śródmiejskiego sądu pod koniec stycznia.  W tym postępowaniu A. ma odpowiedzieć m.in. za znieważenie funkcjonariuszy policji 19 grudnia podczas protestu pamięci ofiar Kościoła katolickiego przed kościołem św. Krzyża w Warszawie. Kobieta użyła wobec funkcjonariuszy „słów wulgarnych i powszechnie uznawanych za obelżywe” oraz opluć mundur jednego z policjantów.   Naruszenie nietykalności cielesnej funkcjonariuszy Katarzynie A. zarzucono też naruszenie nietykalności cielesnej funkcjonariuszy „poprzez ich kopanie i odpychanie”.
3251;Polska;5;Celebryci zgłaszali się na wolontariat. Co zostało z zapowiedzi po aferze szczepionkowej?;https://www.tvp.info/52843283/zaszczepieni-celebryci-zglosili-sie-na-wolontariat-zapytano-aktorow-wiktor-zborowski-i-krzysztof-materna-nie-chca-komentowac-afera-szczepionkowa-w-wum;18.03.2021;Co najmniej część posłów Konfederacji skłania się do głosowania za kandydaturą posła PiS Bartłomieja Wróblewskiego na Rzecznika Praw Obywatelskich – poinformował poseł Konfederacji, prezes Ruchu Narodowego Robert Winnicki. Jak ocenił, Wróblewski jest „merytoryczny i pryncypialny”.;Po dwóch miesiącach afera ze szczepieniami celebrytów poza kolejnością nieco przycichła. Powszechne oburzenie „skłoniło” kilka znanych osób do refleksji. Między innymi aktorzy Wiktor Zborowski i Krzysztof Materna na gorąco zapowiadali, że odpokutują całą akcję w formie wolontariatu. Jakie są tego efekty? RAPORT: Równi i równiejsi? „Elity” zaszczepione przed medykami  Choć dziś niewielu może już pamiętać o głośnej akcji Warszawskiego Uniwersytetu Medycznego, na którym zaoferowano szczepienia na COVID-19 celebrytom, włączając ich do grupy zerowej przed medykami, aktualne są zobowiązania, które wówczas padły.   Afera szczepionkowa w WUM Co zostało z zapowiedzi celebrytów? teraz odtwarzane Kontratak Millera Jeszcze w styczniu część z zaszczepionych – jak choćby europoseł KO– nerwowo reagowała na sugestie ministra zdrowia, by. Jednak pojawiały się też pozytywne odpowiedzi na wezwanie szefa MZ.– Trzeba to zrobić.– mimo że w całej tej awanturze moje intencje były czyste – więc ja tego nie odbieram jako jakąś karę –w Radiu ZET.Z kolei „Wprost” informował wówczas, że„Pan Materna pytany przez nas dziś o to, czy odbywa ów wolontariat, sprawy nie zechciał skomentować” – podaje tygodnik, przypominając, że już w styczniu aktor odpowiadał, że „nie będzie się takimi informacjami dzielił, ani im zaprzeczał”. Materna nie chciał odpowiedzieć także na pytania portalu tvp.info.  „Drugi z dwójki aktorów rzucił słuchawką” – dodaje „Wprost”, wskazując na Zborowskiego' zauważa, że opinia publiczna powinna dowiedzieć się „w jaki sposób wyróżnieni zastrzykiem celebryci, zgodnie ze swoimi zapowiedziami zresztą, odpracowali wpadkę”.
3252;Polska;5;Wybór RPO. Wróblewski jest „merytoryczny”;https://www.tvp.info/52842678/wybor-rzecznika-praw-obywatelski-prezes-ruchu-narodowego-robert-winnicki-czesc-poslow-konfederacji-sklania-sie-do-glosowania-za-bartlomiejem-wroblewskim-z-pis;18.03.2021;Lockdown przy 25 tysiącach zakażeń koronawirusem i zatrważającej liczbie zgonów uważam za zasadny z punktu widzenia medycznego, ale nie zmienia to mojej oceny chaotycznego i politycznego zarządzania pandemią – powiedział marszałek Senatu Tomasz Grodzki.;Co najmniej część posłów Konfederacji skłania się do głosowania za kandydaturą posła PiS Bartłomieja Wróblewskiego na Rzecznika Praw Obywatelskich – poinformował poseł Konfederacji, prezes Ruchu Narodowego Robert Winnicki. Jak ocenił, Wróblewski jest „merytoryczny i pryncypialny”. Winnicki pytany przez Polską Agencję Prasową, czy Konfederacja jest gotowa poprzeć kandydaturę posła PiS na RPO, odpowiedział: „Co najmniej część posłów Konfederacji skłania się do głosowania za Bartłomiejem Wróblewskim”.  „Wróblewski ma merytoryczne przygotowanie” Jak mówił, „Wróblewski ma solidne przygotowanie merytoryczne do pełnienia tej funkcji”. – Jest prawnikiem, akademikiem, konstytucjonalistą. Jest umiarkowanym, wolnościowym konserwatystą, a przy tym – co pokazał np. w przypadku „piątki Kaczyńskiego”, jest w stanie przeciwstawić się prezesowi PiS – zaznaczył. Jego zdaniem, Bartłomiej Wróblewski jest „merytoryczny i pryncypialny”.  – Jestem skłonny go poprzeć, sądzę, że co najmniej niektórzy koledzy z Konfederacji również. Przede wszystkim dlatego, żeby przerwać ten festiwal nieudolności, w jakim tkwi państwo polskie od wakacji, jeśli chodzi o RPO. Jego największym obciążeniem jest fakt, że wystawia go partia rządząca ale też jako jedyny obecnie stwarza jakąkolwiek szansę na przerwanie impasu w tej sprawie – zaznaczył Winnicki. W poniedziałek Wróblewski poinformował, że zdecydował się kandydować na stanowisko Rzecznika Praw Obywatelskich. Zapewnił, że jeśli zostanie powołany na RPO, zagwarantuje apolityczność tej instytucji. Poinformował, że zamierza zabiegać o poparcie innych niż PiS klubów parlamentarnych.  Kadencja RPO Adama Bodnara upłynęła we wrześniu ub. roku, ale ponieważ parlament nie zdołał wyłonić jego następcy, nadal pełni tę funkcję.  RPO powołuje Sejm za zgodą Senatu na wniosek marszałka Sejmu albo grupy 35 posłów. Jeżeli Senat odmówi wyrażenia zgody na powołanie rzecznika, Sejm powołuje na to stanowisko inną osobę.  Obecnie kandydatów na RPO można zgłaszać do 19 marca.
3254;Polska;5;Konferencja nt. szczepień w Polsce. Co z preparatem AstraZeneca? [WIDEO];https://www.tvp.info/52845282/koronawirus-szczepienia-na-covid-19-w-polsce-co-dalej-z-astrazeneca-konferencja-michala-dworczyka-i-grzegorza-cessaka-transmisja-online-w-tvpinfo;18.03.2021;Praca kontrolerów ruchu lotniczego jest niezwykle odpowiedzialna. Tymczasem okazuje się, że część z tych pracujących na warszawskim Lotnisku Chopina w nocy po prostu spała. Tajemnicą poliszynela miało być, że tylko jeden z dwóch pracowników czuwał nad sytuacją, a drugi odpoczywał na kozetce lub materacu.;Jakie są postępy Narodowego Programu Szczepień i co z podawaniem preparatu koncernu AstraZeneca? O szczegółach mówili na konferencji prasowej szef KPRM, minister Michał Dworczyk i Prezes Urzędu produktów Leczniczych, Wyrobów Medycznych i Produktów Biobójczych Grzegorz Cessak.  Dworczyk, zapytany w czwartek na konferencji prasowej, czy szczepionka AstraZeneca, w związku z tym, że wiele osób odmawia zastrzyków tym preparatem, będzie dostępna dla innych chętnych, odpowiedział, że wymagałoby to zmiany rozporządzenia regulującego kolejność szczepień. Przyznał jednocześnie, że taka zmiana nie jest dla rządu problemem.  Możliwe zmiany dot. harmonogramu szczepień – Nie podjęliśmy jeszcze żadnych decyzji. Chcemy elastycznie dopasowywać się do sytuacji. Na takie decyzje będzie czas jutro, kiedy będziemy wiedzieli, ile osób z grupy wiekowej 67 i 68 lat zdecydowało się na rejestrację i zapisało na konkretny termin – dodał Dworczyk.  Przyznał też, że prowadzony jest monitoring punktów szczepień pod kątem absencji pacjentów, którzy się nie zgłaszają na zastrzyki. Jak podał, jest ich od kilkunastu do kilkudziesięciu procent.  – Przyglądamy się tej sytuacji i jutro ewentualnie będziemy podejmować decyzję, czy nie zmieniamy doczasowych przepisów, harmonogramu i planu działania, czy uwzględnić nowe propozycje – zakończył szef KPRM. Dworczyk zapytany w czwartek podczas konferencji, czy rząd planuje zwiększenie zakupu szczepionki firmy AstraZeneca, odparł, że jeśli producenci spełnią swoje zobowiązania, to w drugim kwartale do Polski trafi ponad 15 mln szczepionek, z czego część to szczepionki jednodawkowe.  „Zwiększenie zakupów preparatu AstryZeneki nie jest analizowane” – Biorąc te wszystkie czynniki pod uwagę, dodatkowe działania mogłyby być ocenione po prostu jako nadmiarowe – zauważył minister. Jak dodał, Polacy również mają obawy przed przyjmowaniem szczepionki firmy AstraZeneca.  – Staramy się tłumaczyć i racjonalnie podchodzimy do zaistniałej sytuacji, ale bez wątpienia mamy przede wszystkim w UE do czynienia z pewną paniką i działaniami, które nie są oparte na faktach, rekomendacjach lekarzy i naukowców, tylko decyzjach politycznych – podkreślił Dworczyk.  – W Polsce też mamy szereg osób, które zaczęły się obawiać przyjęcia tego preparatu. Zwiększenie zakupów dzisiaj AstryZeneki, biorąc to wszystko pod uwagę, nie jest analizowane – powiedział szef KPRM.
3255;Polska;5;Szokujące nagranie. Polski kontroler ruchu lotniczego spał;https://www.tvp.info/52841801/kontrolerzy-lotow-w-warszawie-jeden-z-pracownikow-spal-zamiast-pracowac;18.03.2021;Chcemy, aby cyfrowe certyfikaty szczepień przeciw COVID–19 były rozwiązaniem, które nie dyskryminuje. Nie mamy jednak wpływu na to, co zrobią w tej kwestii inne państwa – powiedział w czwartek minister ds. cyfryzacji w KPRM Marek Zagórski.;Praca kontrolerów ruchu lotniczego jest niezwykle odpowiedzialna. Tymczasem okazuje się, że część z tych pracujących na warszawskim Lotnisku Chopina w nocy po prostu spała. Tajemnicą poliszynela miało być, że tylko jeden z dwóch pracowników czuwał nad sytuacją, a drugi odpoczywał na kozetce lub materacu. Nagranie ujawnił portal Business Insider Polska. Film pochodzi z listopada 2019 roku. W wieży kontroli lotów przebywało wówczas dwóch pracowników. Obaj powinni być w pełni dyspozycyjni. Trzeci w tym czasie odpoczywał w specjalnie do tego zaprojektowanym pomieszczeniu – zgodnie z przepisami.  Udostępniony w sieci film pokazuje jednak, że jeden z kontrolerów w wieży podczas nocnego dyżuru rozłożył sobie materac i położył się spać.  Obecnie natężenie w ruchu lotniczym jest znacznie mniejsze niż przed pandemią. Jednak pod koniec 2019 roku na Okęciu wykonywano średnio 531 operacji na dobę. Wykorzystywano niemal maksymalną przepustowość, a okazuje się, że już wtedy nie dla wszystkich w wieży było wystarczająco dużo pracy.   Przypomnijmy, że kontrolerzy są bardzo dobrze wynagradzani. Ich zarobki sięgały nawet 90 tys. zł miesięcznie. Przysługiwała im również podwójna stawka za weekendy i święta, podwójna za nadgodziny, dodatek za zmiany nocne, dodatek za utrzymanie licencji, dodatek funkcyjny, urlop wypoczynkowy i kondycyjny, a nawet wysokie nagrody jubileuszowe. „Jedna ręka myła drugą” „Udokumentowany na filmie przypadek został przez pracodawcę oceniony jako naganny, nie mający wytłumaczenia i niemający prawa się wydarzyć” – komentują w rozmowie z Business Insider Polska przedstawiciele Polskiej Agencji Żeglugi Powietrznej.  Zaznaczają, że obecnie ruch lotniczy jest mniejszy, a regulacje niedawno zmieniono, ale pod koniec 2019 roku obowiązek kontrolowania sytuacji miało dwóch znajdujących się w sali pracowników.  Z kolei jeden z informatorów portalu zdradza, że nagrane zdarzenie nie było ewenementem. – Wcześniej na górze w wieży kontrolerzy mieli kozetkę, na której często kładli się spać. To była tajemnica poliszynela. Jedna ręka myła drugą. Kontrolerzy dogadywali się między sobą i odpoczywali, choć nie powinni. Odpoczywać powinien ten trzeci, bo to on miał wtedy przerwę – zaznacza.   „Udostępnienie nagrania było działaniem celowym”
3256;Polska;5;Cyfrowy certyfikat szczepień. Minister Zagórski wyjaśnia;https://www.tvp.info/52841144/zagorski-chcemy-by-cyfrowe-certyfikaty-szczepien-nie-dyskryminowaly;18.03.2021;Będę stał na straży tradycyjnych praw i wolności, ale będę także bronił klasycznych liberalnych wartości – mówi poseł Bartłomiej Wróblewski, kandydat PiS na Rzecznika Praw Obywatelskich. W programie „#Jedziemy” odpowiadał na zarzuty opozycji, której przedstawiciele nazywają go „fanatykiem”. – Nie będę rzecznikiem ani rządu, ani też opozycji – podkreślił Wróblewski.;"Chcemy, aby cyfrowe certyfikaty szczepień przeciw COVID–19 były rozwiązaniem, które nie dyskryminuje. Nie mamy jednak wpływu na to, co zrobią w tej kwestii inne państwa – powiedział w czwartek minister ds. cyfryzacji w KPRM Marek Zagórski.  Prace nad certyfikatem, którego celem będzie uznawanie odbytego szczepienia trwają na poziomie Komisji Europejskiej i w wielu państwach unijnych – powiedział w Programie 1 Polskiego Radia Zagórski. Jak wskazał, podejście do tego, jak powinien działać taki certyfikat, w różnych krajach wygląda odmiennie. – Dla niektórych to szansa, przede wszystkim dla krajów południa Europy, na odbudowanie ruchu turystycznego – przypomniał minister.  Zagórski zaznaczył, że w Polsce certyfikaty szczepień w formie cyfrowej już są dostępne. – Można je pobrać ze strony Internetowego Konta Pacjenta w formie kodu QR, są też dostępne w aplikacji mObywatel – wyjaśnił.  Pełnomocnik rządu ds. cyberbezpieczeństwa zadeklarował, że celem polskiej administracji jest zagwarantowanie obywatelom tego, aby nie byli wykluczeni w sytuacji, jeśli jakiekolwiek państwa wprowadzą ograniczenia w przemieszczaniu się i uzależnią możliwość wjazdu od aktualnego testu lub zaświadczenia o szczepieniu.  – Pracujemy nad tym, żeby rozwiązania były jak najmniej dyskryminujące, myślę, że jest jeszcze trochę czasu, aby dojść do odpowiedniego rozwiązania – powiedział minister. Jednocześnie, jak podkreślił, „w niektórych państwach poza UE mówi się o paszporcie, bez którego rzeczywiście nie będzie możliwości korzystania z linii lotniczych”.  – Chcemy, żeby kontrola i wydawanie certyfikatów były w gestii państw członkowskich, a zarazem, żeby była interoperacyjność – wskazał minister. Jak dodał, system cyfrowych certyfikatów szczepień musi bazować na systemach teleinformatycznych państw członkowskich, bo to tam odbywają się szczepienia. – Wszystkie osoby, które są zaszczepione, są u nas w systemie służby zdrowia, w innych państwach odbywa się to podobnie – wyjaśnił.   Zagórski zadeklarował, że „naszym celem jest zapewnienie możliwości polskim obywatelom dokumentowania szczepienia, ale jednocześnie nie chcemy, żeby to było rozwiązanie dyskryminujące, z powodu ograniczonej dostępności szczepionek. Nie mamy jednak wpływu na to, co zrobią inne państwa”.   „Potrzeb w ramach cyfryzacji jest więcej niż całkiem spore pieniądze z KPO” Aplikacja mObywatel w nowej wersji Jak powiedział minister, konieczny jest również dalszy rozwój e-Usług, podnoszenie kompetencji cyfrowych zarówno w społeczeństwie, jak i wśród kadr administracji i biznesu, a także zwiększenie nakładów na cyberbezpieczeństwo.Zagórski dodał, że Krajowy Plan Odbudowy przewiduje „całkiem sporo środków, żeby rozwijać Krajowy System Cyberbezpieczeństwa"" poprzez zwiększenie inwestycji w system zabezpieczający, którego główną częścią są zespoły reagowania na incydenty.– Potrzeb jest jednak dużo więcej niż te całkiem spore pieniądze – ocenił Zagórski.Pytany o nową wersję aplikacji mObywatel polityk wyjaśnił, że będzie ona mogła być traktowana jak cały portfel dokumentów, nie tylko zaś dowód osobisty. – Zmieniamy też formułę odzwierciedlenia dowodu osobistego, będzie pokazywać dane, które są bardziej potrzebne i chronić pozostałe informacje – powiedział Zagórski. Jak dodał, w aplikacji mObywatel będą również dostępne cyfrowe zaświadczenia o szczepieniu przeciw COVID-19, a także dotychczas znane użytkownikom rozwiązania takie jak mPojazd, mPrawo Jazdy, legitymacje szkolne i studenckie.  Według ministra do aplikacji mObywatel cały czas dodawane są nowe dokumenty, takie jak wkrótce dostępna Małopolska Karta Aglomeracyjna. – Aplikacja jest już gotowa, nowa wersja będzie do pobrania na dniach. Stare wersje będą do końca roku aktywne – poinformował.  Aplikacja mObywatel będzie, jak wspomniał minister, narzędziem, z użyciem którego w tym roku podatnicy będą mogli uwierzytelnić się podczas składania rocznych deklaracji podatkowych, drugim obok profilu zaufanego."
3260;Polska;6;Szmuglowali papierosy i spirytus w specjalnych skrytkach. Transgraniczna grupa rozbita;https://www.tvp.info/52839819/nielegalny-przemyt-i-handel-papierosami-i-alkoholem-zorganizowana-grupa-przestepcza-rozbita-7-osob-zatrzymanych;18.03.2021;Bez dalszych obostrzeń trudno byłoby postawić tamę szybkiej transmisji koronawirusa. Najważniejszym zadaniem jest teraz ograniczenie kontaktów i mobilności – podkreśla rzecznik Ministerstwa Zdrowia Wojciech Andrusiewicz.;Służby rozbiły zorganizowaną grupę przestępczą, która zajmowała się handlem papierosami i alkoholem. W wyniku akcji Straży Granicznej wpadło siedem osób – wynika z ustaleń portalu tvp.info. Grupa swoim działaniem obejmowała połowę Polski, Niemcy i Szwajcarię. Straty Skarbu Państwa są szacowane na ponad 3 mln zł. Przestępcza działalność polegała na nabywaniu, przechowywaniu i przewożeniu alkoholu i papierosów bez akcyzy i bez zgłoszenia celnego. W kraju obejmowała województwa: łódzkie, lubelskie, świętokrzyskie, mazowieckie, podkarpackie, małopolskie, śląskie, opolskie i dolnośląskie.   Przemycili 140 tys. paczek papierosów W wyniku działań służb zatrzymano siedem osób. Jak wynika z ustaleń śledczych, sterujący procederem osobiściewyrobów akcyzowych z terytorium Ukrainy do Polski. Potem inni członkowie grupy samochodami wyposażonymi w specjalne skrytki dystrybuowali kontrabandę na terenie Polski i za granicą.Szacowane straty Skarbu Państwa wynikające z działalności grupy przestępczej to ponad 3 mln zł., z czego blisko 2,5 mln to samo uszczuplenie należności z tytułu podatku akcyzowego. Pozostała część toi cła.Jak ustalono, nielegalny handel objął około 140 tys. paczek papierosów i 150 litrów 95-procentowego alkoholu.Podejrzani usłyszeli zarzuty kierowania zorganizowaną grupą przestępczą lub działanie w niej, a także narażenia Skarbu Państwa na uszczuplenie należności podatkowych – dowiedział się portal tvp.info. Trzy osoby trafią na trzy miesiące do. Wobec pozostałej czwórki zastosowano dozór policji.
3261;Polska;6;„Bez dalszych obostrzeń trudno postawić tamę szybkiej transmisji koronawirusa”;https://www.tvp.info/52839196/rzecznik-mz-bez-dalszych-obostrzen-trudno-byloby-postawic-tame-szybkiej-transmisji-koronawirusa;18.03.2021;– Jestem przekonany, że ta walka, którą wspieramy przez program szczepień, w końcu okaże się skuteczna, dlatego też wezwaliśmy z prezydentem Francji Emmanuelem Macronem do tego, by nie wywozić szczepionek z Europy - powiedział w premier Mateusz Morawiecki relacjonując  po powrocie z Francji swoją rozmowę z prezydentem tego kraju. Szef rządu przypomniał, że UE, w tym Polska, już latem 2020 r. przekazała 3 mld euro na opracowanie szczepionki na COVID-19, dlatego Wspólnota ma prawo i obowiązek żądać, by preparaty nie były wywożone z Europy.;Bez dalszych obostrzeń trudno byłoby postawić tamę szybkiej transmisji koronawirusa. Najważniejszym zadaniem jest teraz ograniczenie kontaktów i mobilności – podkreśla rzecznik Ministerstwa Zdrowia Wojciech Andrusiewicz. CZYTAJ WIĘCEJ W RAPORCIE  Minister Adam Niedzielski zapowiedział, że od 20 marca do 9 kwietnia w całej Polsce swoją działalność muszą zawiesić, z pewnymi wyjątkami, m.in. hotele, galerie handlowe, teatry, kina, kluby fitness i siłownie. Wszyscy uczniowie w Polsce, w tym także z klas I-III, szkół podstawowych, będą uczyć się zdalnie. Święta wielkanocne będą więc z zaostrzonymi zasadami.  – Jeżeli nie wprowadzilibyśmy bardziej kategorycznych obostrzeń, trudno byłoby postawić tamę tak szybkiej transmisji wirusa – powiedział Andrusiewicz.  Zaznaczył, że wariant brytyjski koronawirusa odpowiada już w skali kraju za ponad 50 proc. zakażeń. – Wzrost skali zakażeń jest bardzo szybki – dodał rzecznik.   Coraz groźniejszy wariant brytyjski Najważniejszym zadaniem, jak podkreślił, jest w tej chwili ograniczenie kontaktów i mobilności.Czytaj więcej:– W ten sposób możemy przerwać transmisję. Widzimy po województwie warmińsko-mazurskim, że ten model działania się sprawdza.– podał.
